file name,start offset,end offset,dish name
../datasets/text-documents-labeled/review-035.txt,2161,2193,fried chicken salad
../datasets/text-documents-labeled/review-036.txt,1665,1690,Greek burger
../datasets/text-documents-labeled/review-036.txt,1754,1778,veggie pita
../datasets/text-documents-labeled/review-036.txt,1843,1867,Greek fries
../datasets/text-documents-labeled/review-036.txt,1906,1926,pikilia
../datasets/text-documents-labeled/review-036.txt,1983,2008,taramosalata
../datasets/text-documents-labeled/review-036.txt,2010,2031,fish roe
../datasets/text-documents-labeled/review-036.txt,2080,2098,smoky
../datasets/text-documents-labeled/review-036.txt,2116,2152,roasted eggplant purée
../datasets/text-documents-labeled/review-037.txt,426,447,baguette
../datasets/text-documents-labeled/review-037.txt,610,636,sunflower-rye
../datasets/text-documents-labeled/review-037.txt,1177,1196,salami
../datasets/text-documents-labeled/review-037.txt,1258,1277,Athena
../datasets/text-documents-labeled/review-037.txt,1612,1643,almond-pear danish
../datasets/text-documents-labeled/review-037.txt,1901,1921,peaches
../datasets/text-documents-labeled/review-037.txt,1926,1950,raspberries
../datasets/text-documents-labeled/review-037.txt,1974,2003,Brie and lardons
../datasets/text-documents-labeled/review-037.txt,2014,2037,croissants
../datasets/text-documents-labeled/review-038.txt,503,537,chive-strewn potatoes
../datasets/text-documents-labeled/review-038.txt,544,566,cucumbers
../datasets/text-documents-labeled/review-038.txt,609,638,shredded cabbage
../datasets/text-documents-labeled/review-038.txt,879,935,rabbit and truffled yam open-faced sandwich
../datasets/text-documents-labeled/review-038.txt,1026,1050,tart apples
../datasets/text-documents-labeled/review-038.txt,1130,1160,chilled crab meat
../datasets/text-documents-labeled/review-038.txt,1243,1264,crostini
../datasets/text-documents-labeled/review-038.txt,1293,1323,fat smoked sprats
../datasets/text-documents-labeled/review-038.txt,1328,1358,boiled quail eggs
../datasets/text-documents-labeled/review-038.txt,1681,1708,chocolate bark
../datasets/text-documents-labeled/review-038.txt,1712,1741,sweet potato pie
../datasets/text-documents-labeled/review-039.txt,1087,1119,mozzarella sandwich
../datasets/text-documents-labeled/review-039.txt,1126,1153,English muffin
../datasets/text-documents-labeled/review-039.txt,1403,1422,kimchi
../datasets/text-documents-labeled/review-039.txt,1426,1448,fried egg
../datasets/text-documents-labeled/review-039.txt,1453,1494,crunchy chunks of pork belly
../datasets/text-documents-labeled/review-039.txt,1591,1617,Earl’s Eggo
../datasets/text-documents-labeled/review-039.txt,1770,1806,chewy Korean rice cakes
../datasets/text-documents-labeled/review-039.txt,1817,1843,Asian gnocchi
../datasets/text-documents-labeled/review-040.txt,812,838,fried oysters
../datasets/text-documents-labeled/review-040.txt,876,899,lamb chops
../datasets/text-documents-labeled/review-040.txt,1062,1096,Tennessee country ham
../datasets/text-documents-labeled/review-040.txt,1680,1703,short ribs
../datasets/text-documents-labeled/review-040.txt,1711,1730,shrimp
../datasets/text-documents-labeled/review-040.txt,1764,1791,fried potatoes
../datasets/text-documents-labeled/review-040.txt,1849,1878,brussels sprouts
../datasets/text-documents-labeled/review-041.txt,197,217,popcorn
../datasets/text-documents-labeled/review-041.txt,768,799,Spread Eagle plate
../datasets/text-documents-labeled/review-041.txt,815,841,fried chicken
../datasets/text-documents-labeled/review-041.txt,843,871,mashed potatoes
../datasets/text-documents-labeled/review-041.txt,876,893,cake
../datasets/text-documents-labeled/review-041.txt,1005,1026,crickets
../datasets/text-documents-labeled/review-041.txt,1364,1393,cheese empanadas
../datasets/text-documents-labeled/review-041.txt,1404,1437,greaseless turnovers
../datasets/text-documents-labeled/review-041.txt,1536,1559,puppy dogs
../datasets/text-documents-labeled/review-041.txt,1739,1758,burger
../datasets/text-documents-labeled/review-041.txt,1916,1953,grilled chicken sandwich
../datasets/text-documents-labeled/review-041.txt,2021,2048,Chewy brownies
../datasets/text-documents-labeled/review-042.txt,250,273,rice balls
../datasets/text-documents-labeled/review-042.txt,278,300,spaghetti
../datasets/text-documents-labeled/review-042.txt,305,327,meatballs
../datasets/text-documents-labeled/review-042.txt,733,751,ducks
../datasets/text-documents-labeled/review-042.txt,756,777,chickens
../datasets/text-documents-labeled/review-042.txt,779,796,fish
../datasets/text-documents-labeled/review-042.txt,984,1012,roasted carrots
../datasets/text-documents-labeled/review-042.txt,1014,1053,olive-oil smashed potatoes
../datasets/text-documents-labeled/review-042.txt,1055,1084,simmered spinach
../datasets/text-documents-labeled/review-042.txt,1309,1337,juicy pork loin
../datasets/text-documents-labeled/review-042.txt,1357,1377,carrots
../datasets/text-documents-labeled/review-042.txt,1434,1451,fish
../datasets/text-documents-labeled/review-042.txt,1476,1518,duck fat-fried potato nuggets
../datasets/text-documents-labeled/review-043.txt,326,343,udon
../datasets/text-documents-labeled/review-043.txt,491,520,sanuki kake udon
../datasets/text-documents-labeled/review-043.txt,700,720,tempura
../datasets/text-documents-labeled/review-043.txt,802,821,Shrimp
../datasets/text-documents-labeled/review-043.txt,841,863,whole egg
../datasets/text-documents-labeled/review-043.txt,906,928,niku udon
../datasets/text-documents-labeled/review-043.txt,977,994,beef
../datasets/text-documents-labeled/review-043.txt,999,1022,curry udon
../datasets/text-documents-labeled/review-043.txt,1109,1147,Ground pork and miso udon
../datasets/text-documents-labeled/review-043.txt,1257,1282,bukkake udon
../datasets/text-documents-labeled/review-043.txt,1627,1656,pickled mackerel
../datasets/text-documents-labeled/review-044.txt,273,292,shrimp
../datasets/text-documents-labeled/review-044.txt,538,559,rib-eyes
../datasets/text-documents-labeled/review-044.txt,564,588,hash browns
../datasets/text-documents-labeled/review-044.txt,922,956,shrimp with tomatillo
../datasets/text-documents-labeled/review-044.txt,958,984,fat crab meat
../datasets/text-documents-labeled/review-044.txt,1172,1195,Soft grits
../datasets/text-documents-labeled/review-044.txt,1201,1225,Gulf shrimp
../datasets/text-documents-labeled/review-044.txt,1288,1321,red-pepper crab cake
../datasets/text-documents-labeled/review-044.txt,1361,1386,baby spinach
../datasets/text-documents-labeled/review-044.txt,1388,1415,toasted pecans
../datasets/text-documents-labeled/review-044.txt,1422,1459,spicy orange vinaigrette
../datasets/text-documents-labeled/review-044.txt,1467,1490,Lamb chops
../datasets/text-documents-labeled/review-044.txt,1556,1591,corn-and-collards tart
../datasets/text-documents-labeled/review-044.txt,1617,1637,rib-eye
../datasets/text-documents-labeled/review-044.txt,1750,1775,French fries
../datasets/text-documents-labeled/review-044.txt,1796,1820,cauliflower
../datasets/text-documents-labeled/review-044.txt,1825,1849,goat-cheese
../datasets/text-documents-labeled/review-045.txt,887,909,dumplings
../datasets/text-documents-labeled/review-045.txt,979,1004,Duck lo mein
../datasets/text-documents-labeled/review-045.txt,1379,1401,Cantonese
../datasets/text-documents-labeled/review-045.txt,1508,1525,pork
../datasets/text-documents-labeled/review-045.txt,1531,1680,"lobster<dish> is sweeter than you might imagine. So is the sauce. Shower it with hot sauce and soy.
Do the same with <dish>egg foo young"
../datasets/text-documents-labeled/review-045.txt,1788,1817,black bean sauce
../datasets/text-documents-labeled/review-045.txt,1842,1865,white rice
../datasets/text-documents-labeled/review-046.txt,350,372,rillettes
../datasets/text-documents-labeled/review-046.txt,374,406,braised meat dishes
../datasets/text-documents-labeled/review-046.txt,638,667,brisket sandwich
../datasets/text-documents-labeled/review-046.txt,968,995,plateau de mer
../datasets/text-documents-labeled/review-046.txt,1097,1124,king crab legs
../datasets/text-documents-labeled/review-046.txt,1139,1159,oysters
../datasets/text-documents-labeled/review-046.txt,1161,1199,shrimp and cocktail sauce
../datasets/text-documents-labeled/review-046.txt,1201,1225,briny clams
../datasets/text-documents-labeled/review-046.txt,1306,1328,shellfish
../datasets/text-documents-labeled/review-046.txt,1504,1523,Caesar
../datasets/text-documents-labeled/review-046.txt,1540,1593,hot-smoked trout with cauliflower purée
../datasets/text-documents-labeled/review-046.txt,1610,1641,gummy clam chowder
../datasets/text-documents-labeled/review-046.txt,1662,1688,chicken liver
../datasets/text-documents-labeled/review-046.txt,1693,1722,foie gras pâté
../datasets/text-documents-labeled/review-046.txt,1768,1793,braised lamb
../datasets/text-documents-labeled/review-046.txt,1805,1829,pork gratin
../datasets/text-documents-labeled/review-046.txt,1873,1921,roasted monkfish with romesco sauce
../datasets/text-documents-labeled/review-047.txt,930,967,tuna tartare with olives
../datasets/text-documents-labeled/review-047.txt,1052,1070,bread
../datasets/text-documents-labeled/review-047.txt,1203,1240,roasted veal sweetbreads
../datasets/text-documents-labeled/review-047.txt,1314,1358,"frisée 
 with lardons of bacon"
../datasets/text-documents-labeled/review-047.txt,1365,1394,poached duck egg
../datasets/text-documents-labeled/review-047.txt,1473,1501,steak au poivre
../datasets/text-documents-labeled/review-047.txt,1523,1548,golden fries
../datasets/text-documents-labeled/review-047.txt,1594,1616,foie gras
../datasets/text-documents-labeled/review-047.txt,1696,1721,rack of lamb
../datasets/text-documents-labeled/review-048.txt,128,164,Roman square-cut pizzas
../datasets/text-documents-labeled/review-048.txt,737,755,tripe
../datasets/text-documents-labeled/review-048.txt,815,846,Crunchy bruschetta
../datasets/text-documents-labeled/review-048.txt,897,926,antipasto Romano
../datasets/text-documents-labeled/review-048.txt,977,1007,salumi e formaggi
../datasets/text-documents-labeled/review-048.txt,1035,1065,gran bu di bufala
../datasets/text-documents-labeled/review-048.txt,1392,1416,farro salad
../datasets/text-documents-labeled/review-048.txt,1459,1486,creamy burrata
../datasets/text-documents-labeled/review-048.txt,1591,1635,gnocchi with musky oxtail ragù
../datasets/text-documents-labeled/review-048.txt,1643,1705,pappardelle fragrant with beef stewed in red wine
../datasets/text-documents-labeled/review-048.txt,1739,1780,roast duck over oozy orzotto
../datasets/text-documents-labeled/review-048.txt,1833,1877,"matriciana, speckled with bacon"
../datasets/text-documents-labeled/review-049.txt,711,731,oysters
../datasets/text-documents-labeled/review-049.txt,1381,1423,pan-roasted squid and sausage
../datasets/text-documents-labeled/review-049.txt,1431,1465,Shrimp “cocktail”
../datasets/text-documents-labeled/review-049.txt,1644,1675,oysters Kilpatrick
../datasets/text-documents-labeled/review-049.txt,1900,1958,"Mushy pea fritters, served with minted yogurt"
../datasets/text-documents-labeled/review-050.txt,539,565,veal spiedini
../datasets/text-documents-labeled/review-050.txt,665,695,Green lentil soup
../datasets/text-documents-labeled/review-050.txt,794,851,heirloom carrots are enriched with hazelnuts
../datasets/text-documents-labeled/review-050.txt,871,898,branzino crudo
../datasets/text-documents-labeled/review-050.txt,974,992,pasta
../datasets/text-documents-labeled/review-050.txt,1012,1033,rigatoni
../datasets/text-documents-labeled/review-050.txt,1148,1172,meaty fluke
../datasets/text-documents-labeled/review-050.txt,1257,1285,Bone-in chicken
../datasets/text-documents-labeled/review-050.txt,1338,1358,polenta
../datasets/text-documents-labeled/review-050.txt,1382,1405,sandwiches
../datasets/text-documents-labeled/review-050.txt,1413,1436,Fried eggs
../datasets/text-documents-labeled/review-050.txt,1536,1560,sesame roll
../datasets/text-documents-labeled/review-050.txt,1732,1751,Salads
../datasets/text-documents-labeled/review-050.txt,1951,1986,dark chocolate pudding
../datasets/text-documents-labeled/review-051.txt,229,283,lamb and beef meatballs with sesame cream
../datasets/text-documents-labeled/review-051.txt,291,330,cured tongue with couscous
../datasets/text-documents-labeled/review-051.txt,341,388,roasted leaves of brussels sprouts
../datasets/text-documents-labeled/review-051.txt,394,438,herb-marinated butternut squash
../datasets/text-documents-labeled/review-051.txt,1295,1383,"tiny beet cubes, pickled 
, frisée, earthy chestnut cream and spicy cheese"
../datasets/text-documents-labeled/review-051.txt,1561,1589,Zucchini slices
../datasets/text-documents-labeled/review-051.txt,1688,1720,vegetable antipasti
../datasets/text-documents-labeled/review-051.txt,1764,1807,melted red cabbage and turnips
../datasets/text-documents-labeled/review-051.txt,1863,1886,roast pork
../datasets/text-documents-labeled/review-051.txt,2054,2074,cannoli
../datasets/text-documents-labeled/review-051.txt,2189,2212,cheesecake
../datasets/text-documents-labeled/review-051.txt,2326,2354,rosemary gelato
../datasets/text-documents-labeled/review-052.txt,264,296,cabbage and sausage
../datasets/text-documents-labeled/review-052.txt,1165,1201,cured meats and cheeses
../datasets/text-documents-labeled/review-052.txt,1259,1288,roasted sausages
../datasets/text-documents-labeled/review-052.txt,1444,1470,pork shoulder
../datasets/text-documents-labeled/review-052.txt,1580,1608,fried shiitakes
../datasets/text-documents-labeled/review-052.txt,1736,1766,Tyrolean niçoise
../datasets/text-documents-labeled/review-052.txt,1774,1798,Skirt steak
../datasets/text-documents-labeled/review-052.txt,1809,1841,roasted fish fillet
../datasets/text-documents-labeled/review-053.txt,536,554,Tacos
../datasets/text-documents-labeled/review-053.txt,593,620,braised tongue
../datasets/text-documents-labeled/review-053.txt,727,763,smoky red morita pepper
../datasets/text-documents-labeled/review-053.txt,768,803,creamy green tomatillo
../datasets/text-documents-labeled/review-053.txt,845,867,guacamole
../datasets/text-documents-labeled/review-053.txt,1106,1128,pork chop
../datasets/text-documents-labeled/review-053.txt,1205,1238,herb-roasted chicken
../datasets/text-documents-labeled/review-053.txt,1321,1352,Pan-seared tilapia
../datasets/text-documents-labeled/review-053.txt,1461,1492,Seafood enchiladas
../datasets/text-documents-labeled/review-053.txt,1568,1610,tortilla chips in chilaquiles
../datasets/text-documents-labeled/review-053.txt,1988,2008,churros
../datasets/text-documents-labeled/review-054.txt,779,800,crostini
../datasets/text-documents-labeled/review-054.txt,1437,1460,pork aspic
../datasets/text-documents-labeled/review-054.txt,2075,2118,penne with roasted cauliflower
../datasets/text-documents-labeled/review-054.txt,2148,2172,pasta rings
../datasets/text-documents-labeled/review-054.txt,2296,2330,una marea di formaggi
../datasets/text-documents-labeled/review-054.txt,2490,2513,spaghettis
../datasets/text-documents-labeled/review-054.txt,2710,2733,clam pasta
../datasets/text-documents-labeled/review-054.txt,2785,2805,lasagna
../datasets/text-documents-labeled/review-054.txt,2816,2845,plump maccheroni
../datasets/text-documents-labeled/review-054.txt,2998,3047,wine-braised beef shank with polenta
../datasets/text-documents-labeled/review-054.txt,3062,3084,pork chop
../datasets/text-documents-labeled/review-054.txt,3169,3202,lemon olive oil cake
../datasets/text-documents-labeled/review-054.txt,3204,3238,chocolate-walnut cake
../datasets/text-documents-labeled/review-054.txt,3243,3267,panna cotta
../datasets/text-documents-labeled/review-055.txt,1275,1303,cochinita pibil
../datasets/text-documents-labeled/review-055.txt,1463,1486,quesadilla
../datasets/text-documents-labeled/review-055.txt,1655,1676,guisados
../datasets/text-documents-labeled/review-055.txt,1956,1992,crab-and-mango tostadas
../datasets/text-documents-labeled/review-056.txt,980,998,pasta
../datasets/text-documents-labeled/review-056.txt,1543,1577,sautéed bay scallops
../datasets/text-documents-labeled/review-056.txt,1659,1689,fresh tagliatelle
../datasets/text-documents-labeled/review-057.txt,806,836,one-pound lobster
../datasets/text-documents-labeled/review-057.txt,860,893,roasted garlic aioli
../datasets/text-documents-labeled/review-057.txt,917,941,fluke crudo
../datasets/text-documents-labeled/review-057.txt,1136,1163,pain au levain
../datasets/text-documents-labeled/review-057.txt,1373,1405,Gruyère-and-surimi
../datasets/text-documents-labeled/review-057.txt,1536,1571,Sweet littleneck clams
../datasets/text-documents-labeled/review-057.txt,1692,1712,brisket
../datasets/text-documents-labeled/review-057.txt,1760,1794,fried oyster sandwich
../datasets/text-documents-labeled/review-058.txt,81,101,Churros
../datasets/text-documents-labeled/review-058.txt,1056,1076,bikinis
../datasets/text-documents-labeled/review-058.txt,1266,1286,bocatas
../datasets/text-documents-labeled/review-058.txt,1340,1375,crunchy calamari loops
../datasets/text-documents-labeled/review-059.txt,468,486,pizza
../datasets/text-documents-labeled/review-059.txt,519,547,sausage sliders
../datasets/text-documents-labeled/review-059.txt,566,600,jicama and corn-shoot
../datasets/text-documents-labeled/review-059.txt,742,771,fresh kale salad
../datasets/text-documents-labeled/review-059.txt,819,849,wood-fired pizzas
../datasets/text-documents-labeled/review-059.txt,871,908,San Marzano tomato sauce
../datasets/text-documents-labeled/review-059.txt,923,947,orecchiette
../datasets/text-documents-labeled/review-059.txt,1021,1043,crab meat
../datasets/text-documents-labeled/review-059.txt,1080,1110,Dixie-fied Cubano
../datasets/text-documents-labeled/review-059.txt,1196,1215,burger
../datasets/text-documents-labeled/review-059.txt,1718,1759,hot lemon-blueberry zeppoles
../datasets/text-documents-labeled/review-059.txt,1806,1829,lemon curd
../datasets/text-documents-labeled/review-059.txt,1845,1877,beer-salted caramel
../datasets/text-documents-labeled/review-059.txt,1952,1978,Evil Twin Yin
../datasets/text-documents-labeled/review-059.txt,2009,2036,imperial stout
../datasets/text-documents-labeled/review-060.txt,905,937,frisée aux lardons
../datasets/text-documents-labeled/review-060.txt,1018,1050,metallic onion soup
../datasets/text-documents-labeled/review-060.txt,1072,1090,toast
../datasets/text-documents-labeled/review-060.txt,1151,1183,Ça Va steak frites
../datasets/text-documents-labeled/review-060.txt,1335,1361,crispy rabbit
../datasets/text-documents-labeled/review-061.txt,94,112,steak
../datasets/text-documents-labeled/review-061.txt,621,650,veal sweetbreads
../datasets/text-documents-labeled/review-061.txt,812,849,24-ounce bone-in rib-eye
../datasets/text-documents-labeled/review-061.txt,1150,1168,wagyu
../datasets/text-documents-labeled/review-061.txt,1248,1283,bone-in New York strip
../datasets/text-documents-labeled/review-061.txt,1492,1514,veal chop
../datasets/text-documents-labeled/review-061.txt,1595,1614,burger
../datasets/text-documents-labeled/review-061.txt,1683,1727,grapefruit and honey cheesecake
../datasets/text-documents-labeled/review-062.txt,724,750,frisée salad
../datasets/text-documents-labeled/review-062.txt,820,856,skillet-roasted chicken
../datasets/text-documents-labeled/review-062.txt,958,976,skate
../datasets/text-documents-labeled/review-063.txt,206,240,Speedy Romeo’s pies
../datasets/text-documents-labeled/review-063.txt,557,575,pizza
../datasets/text-documents-labeled/review-064.txt,1155,1179,smoked fish
../datasets/text-documents-labeled/review-064.txt,1280,1310,filet of sturgeon
../datasets/text-documents-labeled/review-064.txt,1848,1868,pelmeni
../datasets/text-documents-labeled/review-065.txt,184,213,bangers and mash
../datasets/text-documents-labeled/review-065.txt,234,266,Victoria spongecake
../datasets/text-documents-labeled/review-065.txt,345,366,crumpets
../datasets/text-documents-labeled/review-065.txt,371,392,kedgeree
../datasets/text-documents-labeled/review-065.txt,404,429,parsnip soup
../datasets/text-documents-labeled/review-065.txt,439,461,meat pies
../datasets/text-documents-labeled/review-065.txt,1134,1157,sandwiches
../datasets/text-documents-labeled/review-065.txt,1405,1438,steak and kidney pie
../datasets/text-documents-labeled/review-065.txt,1555,1578,Scotch egg
../datasets/text-documents-labeled/review-065.txt,1843,1879,chocolate-sea salt tart
../datasets/text-documents-labeled/review-065.txt,1944,1971,toffee pudding
../datasets/text-documents-labeled/review-066.txt,687,716,oxtail marmalade
../datasets/text-documents-labeled/review-066.txt,721,747,rabbit confit
../datasets/text-documents-labeled/review-066.txt,1000,1037,anchovies piled on toast
../datasets/text-documents-labeled/review-066.txt,1145,1165,lentils
../datasets/text-documents-labeled/review-066.txt,1170,1187,kale
../datasets/text-documents-labeled/review-066.txt,1414,1466,"potpie of chicken, rabbit and mushrooms"
../datasets/text-documents-labeled/review-066.txt,1474,1512,"blue 
 in a pool of honey"
../datasets/text-documents-labeled/review-066.txt,1519,1586,oily-soft bread with crisp shreds of bittersweet onion
../datasets/text-documents-labeled/review-066.txt,1612,1632,mussels
../datasets/text-documents-labeled/review-066.txt,1792,1811,omelet
../datasets/text-documents-labeled/review-066.txt,1829,1865,horseradish cream sauce
../datasets/text-documents-labeled/review-066.txt,1883,1912,chocolate mousse
../datasets/text-documents-labeled/review-067.txt,117,137,falafel
../datasets/text-documents-labeled/review-067.txt,402,428,chickpea orbs
../datasets/text-documents-labeled/review-067.txt,1208,1240,eggplant à la Yafa
../datasets/text-documents-labeled/review-068.txt,334,353,bo zai
../datasets/text-documents-labeled/review-068.txt,805,833,Chinese sausage
../datasets/text-documents-labeled/review-068.txt,835,859,minced pork
../datasets/text-documents-labeled/review-068.txt,864,888,fatty bacon
../datasets/text-documents-labeled/review-068.txt,925,972,Chinese sausage and preserved duck
../datasets/text-documents-labeled/review-068.txt,1344,1385,silver fish with pepper salt
../datasets/text-documents-labeled/review-068.txt,1472,1490,salad
../datasets/text-documents-labeled/review-068.txt,1500,1532,sautéed pea shoots
../datasets/text-documents-labeled/review-068.txt,1580,1603,crispy pig
../datasets/text-documents-labeled/review-068.txt,1632,1675,Milk and egg-white ginger flan
../datasets/text-documents-labeled/review-068.txt,1736,1779,black-sesame-filled rice balls
../datasets/text-documents-labeled/review-069.txt,994,1023,Roman lamb chops
../datasets/text-documents-labeled/review-069.txt,1031,1067,tortellini from Bologna
../datasets/text-documents-labeled/review-069.txt,1078,1112,Piedmontese bean stew
../datasets/text-documents-labeled/review-069.txt,1180,1199,Salumi
../datasets/text-documents-labeled/review-069.txt,1371,1399,vitello tonnato
../datasets/text-documents-labeled/review-069.txt,1499,1563,tortelloni stuffed with smoked and fresh mozzarella
../datasets/text-documents-labeled/review-069.txt,1700,1730,thin-crust pizzas
../datasets/text-documents-labeled/review-069.txt,1828,1850,Tiramisù
../datasets/text-documents-labeled/review-069.txt,1852,1875,ice creams
../datasets/text-documents-labeled/review-069.txt,1877,1897,sorbets
../datasets/text-documents-labeled/review-069.txt,1936,1960,bongo-bongo
../datasets/text-documents-labeled/review-069.txt,2005,2031,pine nut tart
../datasets/text-documents-labeled/review-070.txt,64,85,Pastrami
../datasets/text-documents-labeled/review-070.txt,370,398,deli sandwiches
../datasets/text-documents-labeled/review-070.txt,670,698,beef sandwiches
../datasets/text-documents-labeled/review-070.txt,981,1002,sandwich
../datasets/text-documents-labeled/review-070.txt,1129,1149,brisket
../datasets/text-documents-labeled/review-070.txt,1601,1624,wallflower
../datasets/text-documents-labeled/review-071.txt,1023,1045,crab meat
../datasets/text-documents-labeled/review-071.txt,1050,1073,sea urchin
../datasets/text-documents-labeled/review-071.txt,1080,1101,eggplant
../datasets/text-documents-labeled/review-071.txt,1106,1128,chickpeas
../datasets/text-documents-labeled/review-071.txt,1258,1286,smoked eggplant
../datasets/text-documents-labeled/review-071.txt,1351,1373,flatbread
../datasets/text-documents-labeled/review-071.txt,1380,1417,whole fried grape leaves
../datasets/text-documents-labeled/review-071.txt,1425,1454,chili-walnut dip
../datasets/text-documents-labeled/review-071.txt,1465,1489,fried squid
../datasets/text-documents-labeled/review-071.txt,1627,1660,sesame-studded pitas
../datasets/text-documents-labeled/review-071.txt,1841,1865,adana kebab
../datasets/text-documents-labeled/review-071.txt,1867,1891,lamb ground
../datasets/text-documents-labeled/review-071.txt,1985,2017,crisp phyllo shreds
../datasets/text-documents-labeled/review-072.txt,180,213,raw and tempura kale
../datasets/text-documents-labeled/review-072.txt,756,781,mizuna salad
../datasets/text-documents-labeled/review-072.txt,894,923,Brussels sprouts
../datasets/text-documents-labeled/review-072.txt,995,1020,pork banh mi
../datasets/text-documents-labeled/review-072.txt,1114,1148,fried-eggplant slider
../datasets/text-documents-labeled/review-072.txt,1184,1210,Chicken wings
../datasets/text-documents-labeled/review-072.txt,1356,1374,ramen
../datasets/text-documents-labeled/review-073.txt,57,100,horseradish and bacon sandwich
../datasets/text-documents-labeled/review-073.txt,351,399,Spanish peanuts and pickled carrots
../datasets/text-documents-labeled/review-073.txt,406,449,Crisp toast and melted Cheddar
../datasets/text-documents-labeled/review-073.txt,464,495,rotisserie chicken
../datasets/text-documents-labeled/review-073.txt,1063,1097,chopped liver stuffed
../datasets/text-documents-labeled/review-073.txt,1127,1170,chocolate-covered marshmallows
../datasets/text-documents-labeled/review-073.txt,1175,1196,pretzels
../datasets/text-documents-labeled/review-073.txt,1220,1241,hot dogs
../datasets/text-documents-labeled/review-073.txt,1278,1315,hard-boiled-egg sandwich
../datasets/text-documents-labeled/review-073.txt,1428,1459,polenta with ramps
../datasets/text-documents-labeled/review-073.txt,1466,1504,sautéed soft-shell crabs
../datasets/text-documents-labeled/review-073.txt,1515,1538,whole fish
../datasets/text-documents-labeled/review-073.txt,1639,1664,bracing kale
../datasets/text-documents-labeled/review-073.txt,2096,2114,bread
../datasets/text-documents-labeled/review-073.txt,2116,2135,pastry
../datasets/text-documents-labeled/review-073.txt,2159,2178,babkas
../datasets/text-documents-labeled/review-073.txt,2184,2217,fresh cake doughnuts
../datasets/text-documents-labeled/review-074.txt,990,1007,pies
../datasets/text-documents-labeled/review-074.txt,1012,1033,calzones
../datasets/text-documents-labeled/review-074.txt,1295,1329,wide and bubbling pie
