file name,start offset,end offset,dish name
./datasets/Set_J_TEST/review-090.txt,2066,2097,thin rib-eye steak
./datasets/Set_J_TEST/review-090.txt,2145,2173,fingers of meat
./datasets/Set_J_TEST/review-090.txt,2211,2247,meat from the short rib
./datasets/Set_J_TEST/review-090.txt,2249,2273,skirt steak
./datasets/Set_J_TEST/review-090.txt,2275,2303,smiles of cheek
./datasets/Set_J_TEST/review-090.txt,2315,2339,sweetbreads
./datasets/Set_J_TEST/review-090.txt,2389,2415,sliced tongue
./datasets/Set_J_TEST/review-090.txt,2417,2470,accordion files of stomach and intestine
./datasets/Set_J_TEST/review-090.txt,2478,2512,crimson bits of heart
./datasets/Set_J_TEST/review-090.txt,5197,5217,rib-eye
./datasets/Set_J_TEST/review-090.txt,5221,5239,skirt
./datasets/Set_J_TEST/review-090.txt,5536,5573,marinated grilled tongue
./datasets/Set_J_TEST/review-090.txt,6036,6067,soft-serve vanilla
./datasets/Set_J_TEST/review-091.txt,2049,2082,frilly oyster plates
./datasets/Set_J_TEST/review-091.txt,3840,3867,lamb carpaccio
./datasets/Set_J_TEST/review-091.txt,4680,4699,crepes
./datasets/Set_J_TEST/review-091.txt,4922,4948,bouillabaisse
./datasets/Set_J_TEST/review-091.txt,5183,5213,duck heart kebabs
./datasets/Set_J_TEST/review-091.txt,5253,5291,frisée and lardons salad
./datasets/Set_J_TEST/review-091.txt,5540,5564,Baked clams
./datasets/Set_J_TEST/review-091.txt,5673,5701,trout meunière
./datasets/Set_J_TEST/review-092.txt,175,202,fried mollusks
./datasets/Set_J_TEST/review-092.txt,981,1005,potato roll
./datasets/Set_J_TEST/review-092.txt,1233,1259,crab beignets
./datasets/Set_J_TEST/review-092.txt,1316,1339,quesadilla
./datasets/Set_J_TEST/review-092.txt,1383,1410,mac and cheese
./datasets/Set_J_TEST/review-092.txt,2210,2229,pâté
./datasets/Set_J_TEST/review-092.txt,3620,3644,fried clams
./datasets/Set_J_TEST/review-092.txt,3789,3811,crab cake
./datasets/Set_J_TEST/review-092.txt,3824,3846,steam pot
./datasets/Set_J_TEST/review-092.txt,4085,4110,lobster roll
./datasets/Set_J_TEST/review-093.txt,874,900,gyuma ngoe ma
./datasets/Set_J_TEST/review-093.txt,939,973,shoko sil sil ngoe ma
./datasets/Set_J_TEST/review-093.txt,1093,1113,laphing
./datasets/Set_J_TEST/review-093.txt,1710,1738,tsak sha la kor
./datasets/Set_J_TEST/review-093.txt,1973,1999,Beef thenthuk
./datasets/Set_J_TEST/review-093.txt,2247,2274,soup dumplings
./datasets/Set_J_TEST/review-093.txt,2390,2409,Tingmo
./datasets/Set_J_TEST/review-093.txt,2834,2857,fried rice
./datasets/Set_J_TEST/review-093.txt,2861,2881,lo mein
./datasets/Set_J_TEST/review-093.txt,2998,3031,dofu khatse ngoen ma
./datasets/Set_J_TEST/review-093.txt,3084,3116,phaksha solo goenpo
./datasets/Set_J_TEST/review-093.txt,3485,3508,butter tea
./datasets/Set_J_TEST/review-094.txt,102,124,scrumpets
./datasets/Set_J_TEST/review-094.txt,215,238,Scotch egg
./datasets/Set_J_TEST/review-094.txt,335,358,onion soup
./datasets/Set_J_TEST/review-094.txt,450,480,fried head cheese
./datasets/Set_J_TEST/review-094.txt,539,583,deep-fried stuffed pig’s foot
./datasets/Set_J_TEST/review-094.txt,696,723,toffee pudding
./datasets/Set_J_TEST/review-094.txt,751,773,Eton mess
./datasets/Set_J_TEST/review-094.txt,832,851,eggnog
./datasets/Set_J_TEST/review-094.txt,1617,1638,pancakes
./datasets/Set_J_TEST/review-094.txt,3132,3158,smoked salmon
./datasets/Set_J_TEST/review-094.txt,3224,3251,terrine boards
./datasets/Set_J_TEST/review-094.txt,3256,3279,piccalilli
./datasets/Set_J_TEST/review-094.txt,3353,3372,Caesar
./datasets/Set_J_TEST/review-094.txt,3401,3430,anchovy croutons
./datasets/Set_J_TEST/review-094.txt,3450,3474,mussel soup
./datasets/Set_J_TEST/review-094.txt,4097,4122,pig’s foot
./datasets/Set_J_TEST/review-094.txt,4291,4312,sea bass
./datasets/Set_J_TEST/review-094.txt,5038,5062,lamb burger
./datasets/Set_J_TEST/review-094.txt,5315,5352,skate and potato terrine
./datasets/Set_J_TEST/review-094.txt,5494,5519,baby chicken
./datasets/Set_J_TEST/review-094.txt,5593,5615,beef shin
./datasets/Set_J_TEST/review-094.txt,6019,6042,onion soup
./datasets/Set_J_TEST/review-094.txt,6076,6100,beef burger
./datasets/Set_J_TEST/review-094.txt,6105,6123,fries
./datasets/Set_J_TEST/review-094.txt,6145,6170,Porkslap ale
./datasets/Set_J_TEST/review-095.txt,286,307,linguine
./datasets/Set_J_TEST/review-095.txt,309,331,veal parm
./datasets/Set_J_TEST/review-095.txt,336,354,clams
./datasets/Set_J_TEST/review-095.txt,399,425,fried chicken
./datasets/Set_J_TEST/review-095.txt,427,455,pedigreed pizza
./datasets/Set_J_TEST/review-095.txt,465,490,Narragansett
./datasets/Set_J_TEST/review-095.txt,492,510,tacos
./datasets/Set_J_TEST/review-095.txt,630,663,skewered beef hearts
./datasets/Set_J_TEST/review-095.txt,720,747,rocoto peppers
./datasets/Set_J_TEST/review-095.txt,758,780,goat neck
./datasets/Set_J_TEST/review-095.txt,1076,1102,fluke ceviche
./datasets/Set_J_TEST/review-095.txt,1235,1262,green plantain
./datasets/Set_J_TEST/review-095.txt,1570,1591,tiradito
./datasets/Set_J_TEST/review-095.txt,3637,3681,good beet and goat cheese salad
./datasets/Set_J_TEST/review-095.txt,3924,3949,quinoa salad
./datasets/Set_J_TEST/review-095.txt,4070,4096,whole chicken
./datasets/Set_J_TEST/review-095.txt,4384,4416,fried potato wedges
./datasets/Set_J_TEST/review-095.txt,4992,5017,lomo saltado
./datasets/Set_J_TEST/review-095.txt,5182,5220,crisp-edge scallion crepe
./datasets/Set_J_TEST/review-095.txt,5389,5411,picarones
./datasets/Set_J_TEST/review-096.txt,2188,2220,White ayocote beans
./datasets/Set_J_TEST/review-096.txt,2238,2262,cannellinis
./datasets/Set_J_TEST/review-096.txt,2470,2490,hamachi
./datasets/Set_J_TEST/review-096.txt,2700,2722,"
Scallops"
./datasets/Set_J_TEST/review-096.txt,2727,2754,poached jicama
./datasets/Set_J_TEST/review-096.txt,2896,2918,aguachile
./datasets/Set_J_TEST/review-096.txt,3269,3297,tacos al pastor
./datasets/Set_J_TEST/review-096.txt,6089,6121,eggplant-lard tamal
./datasets/Set_J_TEST/review-096.txt,6201,6230,cracked meringue
./datasets/Set_J_TEST/review-096.txt,6448,6476,fried pork skin
./datasets/Set_J_TEST/review-096.txt,6635,6661,duck carnitas
./datasets/Set_J_TEST/review-096.txt,6769,6789,lobster
./datasets/Set_J_TEST/review-096.txt,6826,6876,fresh chorizo and refried black beans
./datasets/Set_J_TEST/review-097.txt,1181,1199,gumbo
./datasets/Set_J_TEST/review-097.txt,1948,1982,shrimp and blue crabs
./datasets/Set_J_TEST/review-097.txt,2329,2355,A vegan gumbo
./datasets/Set_J_TEST/review-097.txt,2997,3026,giant sandwiches
./datasets/Set_J_TEST/review-097.txt,3431,3456,fried shrimp
./datasets/Set_J_TEST/review-097.txt,3461,3481,catfish
./datasets/Set_J_TEST/review-097.txt,3879,3944,greens smoky-sweet from courting ham hocks and bacon
./datasets/Set_J_TEST/review-097.txt,3950,3983,fried green tomatoes
./datasets/Set_J_TEST/review-097.txt,4047,4078,Cajun potato salad
./datasets/Set_J_TEST/review-097.txt,4228,4264,tiny bourbon pecan pies
./datasets/Set_J_TEST/review-097.txt,4308,4329,Beignets
./datasets/Set_J_TEST/review-098.txt,1404,1431,spiny lobsters
./datasets/Set_J_TEST/review-098.txt,1694,1718,red snapper
./datasets/Set_J_TEST/review-098.txt,1720,1744,bigeye tuna
./datasets/Set_J_TEST/review-098.txt,1749,1776,black sea bass
./datasets/Set_J_TEST/review-098.txt,2150,2171,rascasse
./datasets/Set_J_TEST/review-098.txt,2176,2202,scorpion fish
./datasets/Set_J_TEST/review-098.txt,2248,2274,bouillabaisse
./datasets/Set_J_TEST/review-098.txt,2276,2296,lavraki
./datasets/Set_J_TEST/review-098.txt,2301,2322,branzino
./datasets/Set_J_TEST/review-098.txt,2367,2388,barbouni
./datasets/Set_J_TEST/review-098.txt,2393,2416,red mullet
./datasets/Set_J_TEST/review-098.txt,2511,2533,shellfish
./datasets/Set_J_TEST/review-098.txt,2565,2590,langoustines
./datasets/Set_J_TEST/review-098.txt,2592,2619,spiny lobsters
./datasets/Set_J_TEST/review-098.txt,2634,2658,leg of lamb
./datasets/Set_J_TEST/review-098.txt,2732,2758,live scallops
./datasets/Set_J_TEST/review-098.txt,2896,2921,carabineiros
./datasets/Set_J_TEST/review-098.txt,2946,2969,red shrimp
./datasets/Set_J_TEST/review-098.txt,3625,3646,Barbouni
./datasets/Set_J_TEST/review-098.txt,4196,4221,French fries
./datasets/Set_J_TEST/review-098.txt,4332,4366,double-cut lamb chops
./datasets/Set_J_TEST/review-098.txt,4386,4410,Greek salad
./datasets/Set_J_TEST/review-098.txt,4542,4582,fried zucchini and eggplant
./datasets/Set_J_TEST/review-098.txt,4844,4862,fagri
./datasets/Set_J_TEST/review-098.txt,4867,4893,spiny lobster
./datasets/Set_J_TEST/review-098.txt,5041,5067,Gigante beans
./datasets/Set_J_TEST/review-098.txt,5216,5246,fried dough balls
./datasets/Set_J_TEST/review-098.txt,5290,5314,loukoumades
./datasets/Set_J_TEST/review-098.txt,5354,5378,tuna burger
./datasets/Set_J_TEST/review-098.txt,5434,5460,chicken kebab
./datasets/Set_J_TEST/review-098.txt,5565,5591,dorade royale
./datasets/Set_J_TEST/review-099.txt,1012,1052,seasonal organic vegetables
./datasets/Set_J_TEST/review-099.txt,1145,1163,sushi
./datasets/Set_J_TEST/review-099.txt,1168,1188,sashimi
./datasets/Set_J_TEST/review-099.txt,1273,1293,tempura
./datasets/Set_J_TEST/review-099.txt,1465,1483,dashi
./datasets/Set_J_TEST/review-099.txt,1704,1721,tofu
./datasets/Set_J_TEST/review-099.txt,1858,1880,bean curd
./datasets/Set_J_TEST/review-099.txt,2044,2061,tofu
./datasets/Set_J_TEST/review-099.txt,2170,2194,anago sushi
./datasets/Set_J_TEST/review-099.txt,2264,2284,sashimi
./datasets/Set_J_TEST/review-099.txt,2342,2365,tuna belly
./datasets/Set_J_TEST/review-099.txt,2428,2446,squid
./datasets/Set_J_TEST/review-099.txt,2479,2497,fluke
./datasets/Set_J_TEST/review-099.txt,3906,3940,Japanese tiger shrimp
./datasets/Set_J_TEST/review-099.txt,4073,4098,potato chips
./datasets/Set_J_TEST/review-099.txt,4138,4157,shrimp
./datasets/Set_J_TEST/review-099.txt,4530,4557,Pacific oyster
./datasets/Set_J_TEST/review-099.txt,4716,4759,nori-wrapped and fried scallop
./datasets/Set_J_TEST/review-099.txt,4979,5009,tempura asparagus
./datasets/Set_J_TEST/review-099.txt,5318,5354,crunchy onion half both
./datasets/Set_J_TEST/review-099.txt,5406,5436,Japanese eggplant
./datasets/Set_J_TEST/review-099.txt,5571,5587,eel
./datasets/Set_J_TEST/review-099.txt,5609,5629,whiting
./datasets/Set_J_TEST/review-099.txt,6004,6036,seaweed with grapes
./datasets/Set_J_TEST/review-099.txt,6285,6307,miso soup
./datasets/Set_J_TEST/review-099.txt,6345,6371,soybean jelly
./datasets/Set_J_TEST/review-099.txt,6428,6475,grapefruit-flavored Bavarian cream
./datasets/Set_J_TEST/review-099.txt,6700,6728,fried asparagus
./datasets/Set_J_TEST/review-100.txt,1937,1953,Pao
./datasets/Set_J_TEST/review-100.txt,2162,2181,tingmo
./datasets/Set_J_TEST/review-100.txt,2299,2325,Rosemary naan
./datasets/Set_J_TEST/review-100.txt,2361,2378,naan
./datasets/Set_J_TEST/review-100.txt,2462,2481,kulcha
./datasets/Set_J_TEST/review-100.txt,2990,3030,melting roasted bone marrow
./datasets/Set_J_TEST/review-100.txt,3245,3281,curried shrimp turnover
./datasets/Set_J_TEST/review-100.txt,3460,3478,chaat
./datasets/Set_J_TEST/review-100.txt,3772,3805,Scrambled eggs patia
./datasets/Set_J_TEST/review-100.txt,3894,3920,Eggs kejriwal
./datasets/Set_J_TEST/review-100.txt,4212,4228,dal
./datasets/Set_J_TEST/review-100.txt,4474,4504,baby pig vindaloo
./datasets/Set_J_TEST/review-100.txt,4571,4609,bacon-and-chorizo biryani
./datasets/Set_J_TEST/review-101.txt,2789,2810,hot dogs
./datasets/Set_J_TEST/review-101.txt,3459,3479,burgers
./datasets/Set_J_TEST/review-101.txt,3556,3586,Shake Shack patty
./datasets/Set_J_TEST/review-101.txt,5466,5489,French fry
./datasets/Set_J_TEST/review-101.txt,5514,5540,Shroom Burger
./datasets/Set_J_TEST/review-101.txt,6511,6538,grilled cheese
./datasets/Set_J_TEST/review-102.txt,2326,2355,brussels sprouts
./datasets/Set_J_TEST/review-102.txt,2475,2498,taco salad
./datasets/Set_J_TEST/review-102.txt,2573,2604,Shiitake mushrooms
./datasets/Set_J_TEST/review-102.txt,3071,3098,mac and cheese
./datasets/Set_J_TEST/review-102.txt,3112,3137,meatball sub
./datasets/Set_J_TEST/review-102.txt,3221,3245,Portobellos
./datasets/Set_J_TEST/review-102.txt,3250,3269,seitan
./datasets/Set_J_TEST/review-102.txt,3510,3530,burgers
./datasets/Set_J_TEST/review-102.txt,3870,3903,Thanksgiving special
./datasets/Set_J_TEST/review-103.txt,2326,2351,potato salad
./datasets/Set_J_TEST/review-103.txt,2632,2653,bottarga
./datasets/Set_J_TEST/review-103.txt,3535,3560,bluefin tuna
./datasets/Set_J_TEST/review-103.txt,3570,3588,skate
./datasets/Set_J_TEST/review-103.txt,3683,3709,Heirloom pork
./datasets/Set_J_TEST/review-103.txt,4123,4152,potato fry bread
./datasets/Set_J_TEST/review-103.txt,4167,4216,sourdough mixed with mashed potatoes
./datasets/Set_J_TEST/review-103.txt,4225,4250,roasted beet
./datasets/Set_J_TEST/review-103.txt,4725,4748,beet salad
./datasets/Set_J_TEST/review-103.txt,4855,4892,sunflower-seed rye bread
./datasets/Set_J_TEST/review-103.txt,5943,5972,24-day hung beef
./datasets/Set_J_TEST/review-104.txt,407,435,vitello tonnato
./datasets/Set_J_TEST/review-104.txt,2299,2346,garganelli with a meaty lamb ragù
./datasets/Set_J_TEST/review-104.txt,2348,2396,orecchiette with house-made sausage
./datasets/Set_J_TEST/review-104.txt,3703,3734,coconut semifreddo
./datasets/Set_J_TEST/review-104.txt,3854,3889,crème fraîche mousse
./datasets/Set_J_TEST/review-104.txt,4047,4090,vanilla-buttermilk panna cotta
./datasets/Set_J_TEST/review-104.txt,4163,4191,dry walnut cake
./datasets/Set_J_TEST/review-104.txt,4384,4403,salads
./datasets/Set_J_TEST/review-104.txt,4405,4424,pastas
./datasets/Set_J_TEST/review-104.txt,4426,4443,fish
./datasets/Set_J_TEST/review-104.txt,4445,4462,meat
./datasets/Set_J_TEST/review-104.txt,4968,4996,crispy potatoes
./datasets/Set_J_TEST/review-104.txt,5092,5117,hanger steak
./datasets/Set_J_TEST/review-104.txt,5271,5301,sea scallop crudo
./datasets/Set_J_TEST/review-104.txt,5306,5334,escolar ceviche
./datasets/Set_J_TEST/review-104.txt,5349,5375,grilled quail
./datasets/Set_J_TEST/review-104.txt,5504,5531,Oxtail calzone
./datasets/Set_J_TEST/review-104.txt,5598,5644,Wagyu tongue with cabbage and rye
./datasets/Set_J_TEST/review-104.txt,5720,5743,Rye crisps
./datasets/Set_J_TEST/review-104.txt,5786,5813,beef carpaccio
./datasets/Set_J_TEST/review-104.txt,5938,5962,fluke crudo
./datasets/Set_J_TEST/review-104.txt,6019,6043,orecchiette
./datasets/Set_J_TEST/review-104.txt,6052,6075,garganelli
./datasets/Set_J_TEST/review-104.txt,6083,6112,squid-ink trofie
./datasets/Set_J_TEST/review-104.txt,6120,6147,calamari ragù
./datasets/Set_J_TEST/review-104.txt,6234,6258,pizzoccheri
./datasets/Set_J_TEST/review-104.txt,6768,6792,Fluke crudo
./datasets/Set_J_TEST/review-104.txt,6794,6823,grapefruit salad
./datasets/Set_J_TEST/review-104.txt,6825,6847,cavatelli
./datasets/Set_J_TEST/review-104.txt,6849,6873,pizzoccheri
./datasets/Set_J_TEST/review-104.txt,6875,6914,garganelli with lamb ragù
./datasets/Set_J_TEST/review-104.txt,6916,6945,testa cappelacci
./datasets/Set_J_TEST/review-104.txt,6947,6984,orecchiette with sausage
